site_id,lon,lat
4585,-122.83075,49.21146
4586,-122.82190,49.21146
4587,-122.81305,49.21146
4588,-122.79534,49.21146
4589,-122.77764,49.21146
4590,-122.77469,49.21146
4591,-122.69501,49.21146
4592,-122.67436,49.21146
4593,-122.66845,49.21146
4594,-122.65665,49.21146
4595,-122.65075,49.21146
4596,-122.63895,49.21146
4597,-122.59763,49.21146
4598,-122.57107,49.21146
4599,-122.56222,49.21146
4600,-122.44714,49.21146
4601,-122.01335,49.21146
4602,-122.00745,49.21146
4603,-121.70646,49.21146
4604,-124.80197,49.20851
4605,-124.01407,49.20851
4606,-123.99046,49.20851
4607,-123.98161,49.20851
4608,-123.96981,49.20851
4609,-123.14945,49.20851
4610,-123.13765,49.20851
4611,-123.13470,49.20851
4612,-123.13175,49.20851
4613,-123.12880,49.20851
4614,-123.12585,49.20851
4615,-123.12290,49.20851
4616,-123.11994,49.20851
4617,-123.11109,49.20851
4618,-123.09634,49.20851
4619,-123.08748,49.20851
4620,-123.06388,49.20851
4621,-123.06093,49.20851
4622,-123.04617,49.20851
4623,-122.99306,49.20851
4624,-122.98420,49.20851
4625,-122.98125,49.20851
4626,-122.97830,49.20851
4627,-122.95174,49.20851
4628,-122.94289,49.20851
4629,-122.93994,49.20851
4630,-122.93404,49.20851
4631,-122.92813,49.20851
4632,-122.92518,49.20851
4633,-122.92223,49.20851
4634,-122.91928,49.20851
4635,-122.91338,49.20851
4636,-122.90748,49.20851
4637,-122.90453,49.20851
4638,-122.90158,49.20851
4639,-122.87797,49.20851
4640,-122.86617,49.20851
4641,-122.85436,49.20851
4642,-122.83961,49.20851
4643,-122.82780,49.20851
4644,-122.80715,49.20851
4645,-122.76288,49.20851
4646,-122.68321,49.20851
4647,-122.66255,49.20851
4648,-122.65075,49.20851
4649,-122.59173,49.20851
4650,-122.58288,49.20851
4651,-122.57698,49.20851
4652,-122.52681,49.20851
4653,-122.40582,49.20851
4654,-122.31139,49.20851
4655,-122.01040,49.20851
4656,-121.99269,49.20851
4657,-121.98089,49.20851
4658,-121.80384,49.20851
4659,-121.77728,49.20851
4660,-124.79311,49.20556
4661,-124.04358,49.20556
4662,-124.01997,49.20556
4663,-124.00522,49.20556
4664,-123.99932,49.20556
4665,-123.99342,49.20556
4666,-123.97276,49.20556
4667,-123.18782,49.20556
4668,-123.14060,49.20556
4669,-123.13765,49.20556
4670,-123.13470,49.20556
4671,-123.13175,49.20556
4672,-123.06388,49.20556
4673,-123.05798,49.20556
4674,-123.05207,49.20556
4675,-123.04912,49.20556
4676,-123.03142,49.20556
4677,-122.96355,49.20556
4678,-122.94879,49.20556
4679,-122.93994,49.20556
4680,-122.93699,49.20556
4681,-122.93109,49.20556
4682,-122.92813,49.20556
4683,-122.92518,49.20556
4684,-122.92223,49.20556
4685,-122.91928,49.20556
4686,-122.91633,49.20556
4687,-122.91338,49.20556
4688,-122.91043,49.20556
4689,-122.90748,49.20556
4690,-122.90453,49.20556
4691,-122.90158,49.20556
4692,-122.86026,49.20556
4693,-122.83371,49.20556
4694,-122.81895,49.20556
4695,-122.80715,49.20556
4696,-122.79829,49.20556
4697,-122.78944,49.20556
4698,-122.77174,49.20556
4699,-122.72452,49.20556
4700,-122.67141,49.20556
4701,-122.65665,49.20556
4702,-122.60353,49.20556
4703,-122.57402,49.20556
4704,-122.56812,49.20556
4705,-122.48255,49.20556
4706,-122.02811,49.20556
4707,-121.98974,49.20556
4708,-121.88056,49.20556
4709,-121.75072,49.20556
4710,-121.73892,49.20556
4711,-124.01407,49.20260
4712,-123.98456,49.20260
4713,-123.97276,49.20260
4714,-123.14355,49.20260
4715,-123.13765,49.20260
4716,-123.12880,49.20260
4717,-123.09044,49.20260
4718,-122.95174,49.20260
4719,-122.94584,49.20260
4720,-122.93404,49.20260
4721,-122.92223,49.20260
4722,-122.91928,49.20260
4723,-122.91633,49.20260
4724,-122.91338,49.20260
4725,-122.91043,49.20260
4726,-122.86617,49.20260
4727,-122.85436,49.20260
4728,-122.84846,49.20260
4729,-122.84256,49.20260
4730,-122.83961,49.20260
4731,-122.83075,49.20260
4732,-122.81600,49.20260
4733,-122.81010,49.20260
4734,-122.80420,49.20260
4735,-122.80125,49.20260
4736,-122.77469,49.20260
4737,-122.70977,49.20260
4738,-122.67436,49.20260
4739,-122.63009,49.20260
4740,-122.57993,49.20260
4741,-122.56812,49.20260
4742,-122.56222,49.20260
4743,-122.31434,49.20260
4744,-122.23172,49.20260
4745,-122.22877,49.20260
4746,-122.04876,49.20260
4747,-122.01040,49.20260
4748,-121.93663,49.20260
4749,-121.79203,49.20260
4750,-121.77433,49.20260
4751,-124.75475,49.19965
4752,-124.02883,49.19965
4753,-124.01997,49.19965
4754,-123.97571,49.19965
4755,-123.20847,49.19965
4756,-122.96650,49.19965
4757,-122.95469,49.19965
4758,-122.94879,49.19965
4759,-122.93699,49.19965
4760,-122.92223,49.19965
4761,-122.91928,49.19965
4762,-122.86026,49.19965
4763,-122.85141,49.19965
4764,-122.83961,49.19965
4765,-122.82780,49.19965
4766,-122.81895,49.19965
4767,-122.81010,49.19965
4768,-122.80420,49.19965
4769,-122.80125,49.19965
4770,-122.79239,49.19965
4771,-122.78944,49.19965
4772,-122.78354,49.19965
4773,-122.77764,49.19965
4774,-122.77174,49.19965
4775,-122.76583,49.19965
4776,-122.75993,49.19965
4777,-122.64485,49.19965
4778,-122.56517,49.19965
4779,-122.55042,49.19965
4780,-122.54452,49.19965
4781,-122.51501,49.19965
4782,-122.51206,49.19965
4783,-122.42353,49.19965
4784,-122.42058,49.19965
4785,-122.32910,49.19965
4786,-121.91892,49.19965
4787,-121.78318,49.19965
4788,-121.76252,49.19965
4789,-124.10260,49.19670
4790,-124.09670,49.19670
4791,-124.07014,49.19670
4792,-124.01702,49.19670
4793,-124.01112,49.19670
4794,-124.00227,49.19670
4795,-123.99046,49.19670
4796,-123.97276,49.19670
4797,-123.96686,49.19670
4798,-123.20552,49.19670
4799,-123.17306,49.19670
4800,-123.11699,49.19670
4801,-123.11109,49.19670
4802,-123.10224,49.19670
4803,-122.99010,49.19670
4804,-122.86321,49.19670
4805,-122.86026,49.19670
4806,-122.85141,49.19670
4807,-122.84256,49.19670
4808,-122.83371,49.19670
4809,-122.82780,49.19670
4810,-122.81895,49.19670
4811,-122.81600,49.19670
4812,-122.81010,49.19670
4813,-122.78649,49.19670
4814,-122.77469,49.19670
4815,-122.75993,49.19670
4816,-122.74813,49.19670
4817,-122.72157,49.19670
4818,-122.65075,49.19670
4819,-122.60944,49.19670
4820,-122.59468,49.19670
4821,-122.52091,49.19670
4822,-122.25533,49.19670
4823,-125.38920,49.19375
4824,-124.04948,49.19375
4825,-124.00817,49.19375
4826,-123.99637,49.19375
4827,-123.98161,49.19375
4828,-123.96686,49.19375
4829,-122.93404,49.19375
4830,-122.89272,49.19375
4831,-122.87207,49.19375
4832,-122.86321,49.19375
4833,-122.85436,49.19375
4834,-122.85141,49.19375
4835,-122.83961,49.19375
4836,-122.82780,49.19375
4837,-122.81895,49.19375
4838,-122.81010,49.19375
4839,-122.80420,49.19375
4840,-122.80125,49.19375
4841,-122.79829,49.19375
4842,-122.78944,49.19375
4843,-122.76879,49.19375
4844,-122.76583,49.19375
4845,-122.75993,49.19375
4846,-122.68616,49.19375
4847,-122.65370,49.19375
4848,-122.55927,49.19375
4849,-122.44123,49.19375
4850,-122.41468,49.19375
4851,-122.40877,49.19375
4852,-122.40287,49.19375
4853,-122.37041,49.19375
4854,-122.05171,49.19375
4855,-121.94548,49.19375
4856,-121.93368,49.19375
4857,-121.88646,49.19375
4858,-121.85105,49.19375
4859,-121.81564,49.19375
4860,-121.78908,49.19375
4861,-121.77728,49.19375
4862,-125.91446,49.19080
4863,-124.00522,49.19080
4864,-123.97866,49.19080
4865,-123.12880,49.19080
4866,-123.11109,49.19080
4867,-123.09634,49.19080
4868,-122.93994,49.19080
4869,-122.93404,49.19080
4870,-122.87207,49.19080
4871,-122.86912,49.19080
4872,-122.86617,49.19080
4873,-122.86026,49.19080
4874,-122.85436,49.19080
4875,-122.83961,49.19080
4876,-122.82780,49.19080
4877,-122.81010,49.19080
4878,-122.78354,49.19080
4879,-122.56812,49.19080
4880,-122.54747,49.19080
4881,-122.51206,49.19080
4882,-122.50615,49.19080
4883,-122.48550,49.19080
4884,-122.26713,49.19080
4885,-122.24057,49.19080
4886,-122.07532,49.19080
4887,-121.75662,49.19080
4888,-124.75475,49.18785
4889,-124.74590,49.18785
4890,-124.02292,49.18785
4891,-123.99046,49.18785
4892,-123.97571,49.18785
4893,-123.96981,49.18785
4894,-123.95800,49.18785
4895,-123.95210,49.18785
4896,-123.85767,49.18785
4897,-123.84587,49.18785
4898,-123.83112,49.18785
4899,-123.11994,49.18785
4900,-123.11699,49.18785
4901,-123.10519,49.18785
4902,-123.09929,49.18785
4903,-123.09339,49.18785
4904,-123.08748,49.18785
4905,-123.04912,49.18785
4906,-122.94879,49.18785
4907,-122.88682,49.18785
4908,-122.87797,49.18785
4909,-122.84846,49.18785
4910,-122.83961,49.18785
4911,-122.83371,49.18785
4912,-122.82780,49.18785
4913,-122.81600,49.18785
4914,-122.81010,49.18785
4915,-122.80715,49.18785
4916,-122.80420,49.18785
4917,-122.79829,49.18785
4918,-122.79239,49.18785
4919,-122.78649,49.18785
4920,-122.76879,49.18785
4921,-122.75108,49.18785
4922,-122.71272,49.18785
4923,-122.40287,49.18785
4924,-122.05466,49.18785
4925,-121.93663,49.18785
4926,-121.93368,49.18785
4927,-125.91446,49.18490
4928,-123.99342,49.18490
4929,-123.97866,49.18490
4930,-123.96981,49.18490
4931,-123.96096,49.18490
4932,-123.12290,49.18490
4933,-123.11994,49.18490
4934,-123.09929,49.18490
4935,-122.96355,49.18490
4936,-122.93994,49.18490
4937,-122.89567,49.18490
4938,-122.88682,49.18490
4939,-122.88387,49.18490
4940,-122.86912,49.18490
4941,-122.86617,49.18490
4942,-122.86026,49.18490
4943,-122.85141,49.18490
4944,-122.84256,49.18490
4945,-122.83666,49.18490
4946,-122.82780,49.18490
4947,-122.82485,49.18490
4948,-122.81010,49.18490
4949,-122.80715,49.18490
4950,-122.78649,49.18490
4951,-122.78354,49.18490
4952,-122.78059,49.18490
4953,-122.75993,49.18490
4954,-122.72747,49.18490
4955,-122.61829,49.18490
4956,-122.45009,49.18490
4957,-122.29959,49.18490
4958,-122.24352,49.18490
4959,-122.10778,49.18490
4960,-122.09598,49.18490
4961,-122.07532,49.18490
4962,-122.04581,49.18490
4963,-121.95138,49.18490
4964,-121.94843,49.18490
4965,-121.94253,49.18490
4966,-121.93073,49.18490
4967,-121.92777,49.18490
4968,-121.91302,49.18490
4969,-121.79498,49.18490
4970,-121.75662,49.18490
4971,-123.97276,49.18195
4972,-123.96686,49.18195
4973,-123.95800,49.18195
4974,-123.95210,49.18195
4975,-123.92850,49.18195
4976,-123.20257,49.18195
4977,-123.11109,49.18195
4978,-123.10814,49.18195
4979,-123.09634,49.18195
4980,-123.09044,49.18195
4981,-123.08453,49.18195
4982,-122.96650,49.18195
4983,-122.95174,49.18195
4984,-122.94879,49.18195
4985,-122.89272,49.18195
4986,-122.88387,49.18195
4987,-122.87797,49.18195
4988,-122.87207,49.18195
4989,-122.86617,49.18195
4990,-122.86026,49.18195
4991,-122.85436,49.18195
4992,-122.84846,49.18195
4993,-122.84256,49.18195
4994,-122.83666,49.18195
4995,-122.81895,49.18195
4996,-122.81010,49.18195
4997,-122.80125,49.18195
4998,-122.79829,49.18195
4999,-122.79534,49.18195
5000,-122.78649,49.18195
5001,-122.76879,49.18195
5002,-122.74223,49.18195
5003,-122.59468,49.18195
5004,-122.54747,49.18195
5005,-122.42353,49.18195
5006,-122.33795,49.18195
5007,-122.24942,49.18195
5008,-122.09007,49.18195
5009,-122.07827,49.18195
5010,-122.06647,49.18195
5011,-122.05466,49.18195
5012,-121.93368,49.18195
5013,-124.76951,49.17900
5014,-123.96391,49.17900
5015,-123.96096,49.17900
5016,-123.95210,49.17900
5017,-123.94620,49.17900
5018,-123.91964,49.17900
5019,-123.18782,49.17900
5020,-123.13175,49.17900
5021,-123.11994,49.17900
5022,-123.10519,49.17900
5023,-123.09634,49.17900
5024,-123.08748,49.17900
5025,-123.08453,49.17900
5026,-122.98715,49.17900
5027,-122.96945,49.17900
5028,-122.90453,49.17900
5029,-122.89863,49.17900
5030,-122.89272,49.17900
5031,-122.88977,49.17900
5032,-122.88387,49.17900
5033,-122.87797,49.17900
5034,-122.87207,49.17900
5035,-122.86617,49.17900
5036,-122.86026,49.17900
5037,-122.85436,49.17900
5038,-122.84846,49.17900
5039,-122.84256,49.17900
5040,-122.83961,49.17900
5041,-122.81010,49.17900
5042,-122.80715,49.17900
5043,-122.80125,49.17900
5044,-122.79829,49.17900
5045,-122.79239,49.17900
5046,-122.78354,49.17900
5047,-122.65960,49.17900
5048,-122.53271,49.17900
5049,-122.49730,49.17900
5050,-122.27303,49.17900
5051,-122.26713,49.17900
5052,-122.23762,49.17900
5053,-122.22877,49.17900
5054,-122.12549,49.17900
5055,-122.11368,49.17900
5056,-121.96023,49.17900
5057,-121.95728,49.17900
5058,-121.94843,49.17900
5059,-121.94548,49.17900
5060,-121.93368,49.17900
5061,-121.84220,49.17900
5062,-121.83334,49.17900
5063,-125.90856,49.17605
5064,-123.99046,49.17605
5065,-123.97866,49.17605
5066,-123.95210,49.17605
5067,-123.94325,49.17605
5068,-123.14060,49.17605
5069,-123.09044,49.17605
5070,-122.97535,49.17605
5071,-122.96355,49.17605
5072,-122.90453,49.17605
5073,-122.89863,49.17605
5074,-122.88682,49.17605
5075,-122.87797,49.17605
5076,-122.87207,49.17605
5077,-122.86617,49.17605
5078,-122.85731,49.17605
5079,-122.85436,49.17605
5080,-122.82780,49.17605
5081,-122.81010,49.17605
5082,-122.80420,49.17605
5083,-122.79534,49.17605
5084,-122.78354,49.17605
5085,-122.77174,49.17605
5086,-122.72452,49.17605
5087,-122.65075,49.17605
5088,-122.64190,49.17605
5089,-122.63304,49.17605
5090,-122.46189,49.17605
5091,-122.41468,49.17605
5092,-122.31139,49.17605
5093,-122.25533,49.17605
5094,-122.22582,49.17605
5095,-122.17860,49.17605
5096,-122.16975,49.17605
5097,-122.16090,49.17605
5098,-122.14319,49.17605
5099,-122.09598,49.17605
5100,-122.08712,49.17605
5101,-121.97499,49.17605
5102,-121.96319,49.17605
5103,-121.95728,49.17605
5104,-121.94843,49.17605
5105,-121.94253,49.17605
5106,-121.93663,49.17605
5107,-121.93368,49.17605
5108,-121.92777,49.17605
5109,-121.92187,49.17605
5110,-121.81564,49.17605
5111,-121.78908,49.17605
5112,-121.78023,49.17605
5113,-124.00817,49.17310
5114,-123.96686,49.17310
5115,-123.94915,49.17310
5116,-123.94325,49.17310
5117,-123.82226,49.17310
5118,-123.79275,49.17310
5119,-123.18486,49.17310
5120,-123.17896,49.17310
5121,-123.17306,49.17310
5122,-123.16126,49.17310
5123,-123.15240,49.17310
5124,-123.13470,49.17310
5125,-123.12880,49.17310
5126,-123.12585,49.17310
5127,-123.11994,49.17310
5128,-123.10224,49.17310
5129,-122.97535,49.17310
5130,-122.91928,49.17310
5131,-122.91043,49.17310
5132,-122.90453,49.17310
5133,-122.90158,49.17310
5134,-122.89567,49.17310
5135,-122.89272,49.17310
5136,-122.88682,49.17310
5137,-122.88387,49.17310
5138,-122.87797,49.17310
5139,-122.87502,49.17310
5140,-122.87207,49.17310
5141,-122.86912,49.17310
5142,-122.86026,49.17310
5143,-122.85436,49.17310
5144,-122.84846,49.17310
5145,-122.84256,49.17310
5146,-122.83075,49.17310
5147,-122.80715,49.17310
5148,-122.79829,49.17310
5149,-122.78649,49.17310
5150,-122.77469,49.17310
5151,-122.76288,49.17310
5152,-122.69796,49.17310
5153,-122.67141,49.17310
5154,-122.65960,49.17310
5155,-122.64190,49.17310
5156,-122.63599,49.17310
5157,-122.63009,49.17310
5158,-122.57698,49.17310
5159,-122.56812,49.17310
5160,-122.43828,49.17310
5161,-122.35566,49.17310
5162,-122.28484,49.17310
5163,-122.22877,49.17310
5164,-122.21992,49.17310
5165,-122.16680,49.17310
5166,-122.09893,49.17310
5167,-122.08122,49.17310
5168,-121.98384,49.17310
5169,-121.96614,49.17310
5170,-121.95433,49.17310
5171,-121.95138,49.17310
5172,-121.94253,49.17310
5173,-121.93073,49.17310
5174,-121.80384,49.17310
5175,-121.78908,49.17310
5176,-121.78318,49.17310
5177,-125.89971,49.17014
5178,-124.03768,49.17014
5179,-124.00227,49.17014
5180,-123.95800,49.17014
5181,-123.94325,49.17014
5182,-123.93440,49.17014
5183,-123.19372,49.17014
5184,-123.18782,49.17014
5185,-123.16716,49.17014
5186,-123.14945,49.17014
5187,-123.13175,49.17014
5188,-123.12880,49.17014
5189,-122.97535,49.17014
5190,-122.94584,49.17014
5191,-122.91338,49.17014
5192,-122.90748,49.17014
5193,-122.89567,49.17014
5194,-122.87797,49.17014
5195,-122.87502,49.17014
5196,-122.86321,49.17014
5197,-122.86026,49.17014
5198,-122.85436,49.17014
5199,-122.83961,49.17014
5200,-122.83666,49.17014
5201,-122.83075,49.17014
5202,-122.81600,49.17014
5203,-122.80420,49.17014
5204,-122.79239,49.17014
5205,-122.78649,49.17014
5206,-122.78354,49.17014
5207,-122.74518,49.17014
5208,-122.64780,49.17014
5209,-122.63599,49.17014
5210,-122.63304,49.17014
5211,-122.62714,49.17014
5212,-122.61239,49.17014
5213,-122.59468,49.17014
5214,-122.57993,49.17014
5215,-122.33205,49.17014
5216,-122.20516,49.17014
5217,-122.18450,49.17014
5218,-122.17860,49.17014
5219,-122.12253,49.17014
5220,-122.09303,49.17014
5221,-121.98974,49.17014
5222,-121.97794,49.17014
5223,-121.97204,49.17014
5224,-121.96319,49.17014
5225,-121.96023,49.17014
5226,-121.95728,49.17014
5227,-121.94843,49.17014
5228,-121.94253,49.17014
5229,-121.93958,49.17014
5230,-121.93368,49.17014
5231,-121.85695,49.17014
5232,-121.85400,49.17014
5233,-121.77433,49.17014
5234,-124.00522,49.16719
5235,-123.99342,49.16719
5236,-123.98751,49.16719
5237,-123.96391,49.16719
5238,-123.95210,49.16719
5239,-123.94915,49.16719
5240,-123.85472,49.16719
5241,-123.80161,49.16719
5242,-123.18782,49.16719
5243,-123.18191,49.16719
5244,-123.17896,49.16719
5245,-123.17306,49.16719
5246,-123.16716,49.16719
5247,-123.16126,49.16719
5248,-123.15536,49.16719
5249,-123.15240,49.16719
5250,-123.14355,49.16719
5251,-123.13765,49.16719
5252,-123.13470,49.16719
5253,-123.13175,49.16719
5254,-123.12880,49.16719
5255,-123.12290,49.16719
5256,-123.11994,49.16719
5257,-122.92223,49.16719
5258,-122.89863,49.16719
5259,-122.89272,49.16719
5260,-122.88387,49.16719
5261,-122.87207,49.16719
5262,-122.86321,49.16719
5263,-122.85141,49.16719
5264,-122.84256,49.16719
5265,-122.83961,49.16719
5266,-122.83075,49.16719
5267,-122.82485,49.16719
5268,-122.82190,49.16719
5269,-122.81600,49.16719
5270,-122.81305,49.16719
5271,-122.79829,49.16719
5272,-122.76583,49.16719
5273,-122.66550,49.16719
5274,-122.65370,49.16719
5275,-122.64190,49.16719
5276,-122.63304,49.16719
5277,-122.61239,49.16719
5278,-122.59763,49.16719
5279,-122.58878,49.16719
5280,-122.57993,49.16719
5281,-122.56222,49.16719
5282,-122.55632,49.16719
5283,-122.54747,49.16719
5284,-122.46779,49.16719
5285,-122.45894,49.16719
5286,-122.39402,49.16719
5287,-122.37926,49.16719
5288,-122.32320,49.16719
5289,-122.30844,49.16719
5290,-122.19336,49.16719
5291,-122.10188,49.16719
5292,-122.07532,49.16719
5293,-122.01335,49.16719
5294,-121.98384,49.16719
5295,-121.97499,49.16719
5296,-121.95728,49.16719
5297,-121.94843,49.16719
5298,-121.94253,49.16719
5299,-121.93368,49.16719
5300,-121.87171,49.16719
5301,-125.96758,49.16424
5302,-124.02292,49.16424
5303,-123.96981,49.16424
5304,-123.95800,49.16424
5305,-123.95210,49.16424
5306,-123.94620,49.16424
5307,-123.93735,49.16424
5308,-123.83702,49.16424
5309,-123.19077,49.16424
5310,-123.17896,49.16424
5311,-123.17306,49.16424
5312,-123.16126,49.16424
5313,-123.15240,49.16424
5314,-123.13470,49.16424
5315,-123.13175,49.16424
5316,-123.12880,49.16424
5317,-123.12585,49.16424
5318,-123.11109,49.16424
5319,-123.09339,49.16424
5320,-122.91928,49.16424
5321,-122.91338,49.16424
5322,-122.90748,49.16424
5323,-122.90453,49.16424
5324,-122.89863,49.16424
5325,-122.89567,49.16424
5326,-122.88092,49.16424
5327,-122.86912,49.16424
5328,-122.86026,49.16424
5329,-122.85436,49.16424
5330,-122.84846,49.16424
5331,-122.84256,49.16424
5332,-122.83961,49.16424
5333,-122.83666,49.16424
5334,-122.83371,49.16424
5335,-122.82485,49.16424
5336,-122.81895,49.16424
5337,-122.81010,49.16424
5338,-122.80420,49.16424
5339,-122.79239,49.16424
5340,-122.78649,49.16424
5341,-122.78354,49.16424
5342,-122.77764,49.16424
5343,-122.72452,49.16424
5344,-122.65075,49.16424
5345,-122.63599,49.16424
5346,-122.63009,49.16424
5347,-122.59763,49.16424
5348,-122.59173,49.16424
5349,-122.58288,49.16424
5350,-122.44714,49.16424
5351,-122.26713,49.16424
5352,-122.23762,49.16424
5353,-122.18155,49.16424
5354,-122.14909,49.16424
5355,-122.14024,49.16424
5356,-122.12549,49.16424
5357,-122.09303,49.16424
5358,-122.06647,49.16424
5359,-121.97794,49.16424
5360,-121.97204,49.16424
5361,-121.96614,49.16424
5362,-121.96319,49.16424
5363,-121.95728,49.16424
5364,-121.94548,49.16424
5365,-121.93663,49.16424
5366,-121.92777,49.16424
5367,-121.78613,49.16424
5368,-125.89971,49.16129
5369,-125.89381,49.16129
5370,-124.79606,49.16129
5371,-123.97866,49.16129
5372,-123.96686,49.16129
5373,-123.95800,49.16129
5374,-123.94620,49.16129
5375,-123.94030,49.16129
5376,-123.18486,49.16129
5377,-123.16716,49.16129
5378,-123.16126,49.16129
5379,-123.15240,49.16129
5380,-123.13470,49.16129
5381,-123.12880,49.16129
5382,-123.12290,49.16129
5383,-123.11994,49.16129
5384,-122.99010,49.16129
5385,-122.93109,49.16129
5386,-122.92813,49.16129
5387,-122.90748,49.16129
5388,-122.89567,49.16129
5389,-122.85141,49.16129
5390,-122.82780,49.16129
5391,-122.81895,49.16129
5392,-122.81010,49.16129
5393,-122.80420,49.16129
5394,-122.79829,49.16129
5395,-122.79534,49.16129
5396,-122.79239,49.16129
5397,-122.78649,49.16129
5398,-122.78059,49.16129
5399,-122.77469,49.16129
5400,-122.65075,49.16129
5401,-122.64190,49.16129
5402,-122.63599,49.16129
5403,-122.62714,49.16129
5404,-122.59763,49.16129
5405,-122.54747,49.16129
5406,-122.47369,49.16129
5407,-122.29369,49.16129
5408,-122.21106,49.16129
5409,-122.18155,49.16129
5410,-122.10778,49.16129
5411,-122.00450,49.16129
5412,-121.96909,49.16129
5413,-121.96614,49.16129
5414,-121.94843,49.16129
5415,-121.94548,49.16129
5416,-121.93958,49.16129
5417,-121.79203,49.16129
5418,-125.92922,49.15834
5419,-125.88790,49.15834
5420,-123.95210,49.15834
5421,-123.94915,49.15834
5422,-123.94325,49.15834
5423,-123.94030,49.15834
5424,-123.92850,49.15834
5425,-123.75439,49.15834
5426,-123.73669,49.15834
5427,-123.68947,49.15834
5428,-123.19077,49.15834
5429,-123.17896,49.15834
5430,-123.17601,49.15834
5431,-123.17306,49.15834
5432,-123.16421,49.15834
5433,-123.15536,49.15834
5434,-123.15240,49.15834
5435,-123.14650,49.15834
5436,-123.14060,49.15834
5437,-123.13765,49.15834
5438,-123.13470,49.15834
5439,-123.12880,49.15834
5440,-123.12290,49.15834
5441,-123.11994,49.15834
5442,-123.11699,49.15834
5443,-122.93404,49.15834
5444,-122.92518,49.15834
5445,-122.92223,49.15834
5446,-122.91633,49.15834
5447,-122.90748,49.15834
5448,-122.90453,49.15834
5449,-122.89567,49.15834
5450,-122.88682,49.15834
5451,-122.85141,49.15834
5452,-122.83371,49.15834
5453,-122.82780,49.15834
5454,-122.82190,49.15834
5455,-122.81600,49.15834
5456,-122.81010,49.15834
5457,-122.80420,49.15834
5458,-122.79829,49.15834
5459,-122.78649,49.15834
5460,-122.77469,49.15834
5461,-122.77174,49.15834
5462,-122.76288,49.15834
5463,-122.75698,49.15834
5464,-122.74813,49.15834
5465,-122.73337,49.15834
5466,-122.70387,49.15834
5467,-122.68911,49.15834
5468,-122.63599,49.15834
5469,-122.63009,49.15834
5470,-122.62714,49.15834
5471,-122.45009,49.15834
5472,-122.37041,49.15834
5473,-122.33205,49.15834
5474,-122.32615,49.15834
5475,-122.30844,49.15834
5476,-122.25238,49.15834
5477,-122.15795,49.15834
5478,-122.14319,49.15834
5479,-122.02220,49.15834
5480,-122.01925,49.15834
5481,-121.98974,49.15834
5482,-121.98679,49.15834
5483,-121.97794,49.15834
5484,-121.96319,49.15834
5485,-121.94548,49.15834
5486,-121.93368,49.15834
5487,-121.91892,49.15834
5488,-124.79016,49.15539
5489,-123.95505,49.15539
5490,-123.93440,49.15539
5491,-123.78095,49.15539
5492,-123.76324,49.15539
5493,-123.75439,49.15539
5494,-123.74259,49.15539
5495,-123.69832,49.15539
5496,-123.68357,49.15539
5497,-123.18486,49.15539
5498,-123.17896,49.15539
5499,-123.17306,49.15539
5500,-123.14355,49.15539
5501,-123.13470,49.15539
5502,-123.12880,49.15539
5503,-123.07863,49.15539
5504,-123.04322,49.15539
5505,-122.93699,49.15539
5506,-122.91928,49.15539
5507,-122.91633,49.15539
5508,-122.89863,49.15539
5509,-122.89272,49.15539
5510,-122.88682,49.15539
5511,-122.87502,49.15539
5512,-122.86321,49.15539
5513,-122.83961,49.15539
5514,-122.82485,49.15539
5515,-122.81895,49.15539
5516,-122.79239,49.15539
5517,-122.78649,49.15539
5518,-122.78059,49.15539
5519,-122.67436,49.15539
5520,-122.65665,49.15539
5521,-122.63304,49.15539
5522,-122.60944,49.15539
5523,-122.56812,49.15539
5524,-122.56222,49.15539
5525,-122.50910,49.15539
5526,-122.45894,49.15539
5527,-122.43238,49.15539
5528,-122.42648,49.15539
5529,-122.29074,49.15539
5530,-122.26123,49.15539
5531,-122.16090,49.15539
5532,-122.13729,49.15539
5533,-122.09598,49.15539
5534,-121.97204,49.15539
5535,-121.96909,49.15539
5536,-121.83039,49.15539
5537,-124.79016,49.15244
5538,-123.97276,49.15244
5539,-123.95505,49.15244
5540,-123.94915,49.15244
5541,-123.94325,49.15244
5542,-123.94030,49.15244
5543,-123.81636,49.15244
5544,-123.68947,49.15244
5545,-123.19372,49.15244
5546,-123.19077,49.15244
5547,-123.18782,49.15244
5548,-123.17306,49.15244
5549,-123.16716,49.15244
5550,-123.16126,49.15244
5551,-123.15240,49.15244
5552,-123.14945,49.15244
5553,-123.13470,49.15244
5554,-123.12880,49.15244
5555,-123.12290,49.15244
5556,-123.11699,49.15244
5557,-123.10814,49.15244
5558,-122.92813,49.15244
5559,-122.90748,49.15244
5560,-122.89863,49.15244
5561,-122.85436,49.15244
5562,-122.84846,49.15244
5563,-122.82780,49.15244
5564,-122.81600,49.15244
5565,-122.81010,49.15244
5566,-122.80715,49.15244
5567,-122.80125,49.15244
5568,-122.79534,49.15244
5569,-122.78059,49.15244
5570,-122.77469,49.15244
5571,-122.76288,49.15244
5572,-122.75108,49.15244
5573,-122.71862,49.15244
5574,-122.57993,49.15244
5575,-122.47074,49.15244
5576,-122.45009,49.15244
5577,-122.32615,49.15244
5578,-122.31139,49.15244
5579,-122.30549,49.15244
5580,-122.29664,49.15244
5581,-122.29074,49.15244
5582,-122.25238,49.15244
5583,-122.23172,49.15244
