lon,lat,vs30
-119.6188436,50.55086681,464.5828857
-119.5923643,50.53123649,622.7730713
-119.5885429,50.49620597,811.8623657
-119.6238887,50.47979408,366.811676
-119.5832722,50.52027592,865.6322632
-119.6430219,50.56321935,502.5054016
-119.6321417,50.56114585,620.0005493
-119.6146063,50.48315205,530.3499756
-119.586838,50.52729667,843.6060791
-119.6361106,50.47829408,900
-119.5664487,50.50503515,886.5020142
-119.6039882,50.54341251,441.4370422
-119.600356,50.49430702,446.4284973
-119.2260037,50.60925963,498.32724
-119.2042042,50.63593306,526.8675537
-119.1820895,50.61146188,552.4993286
-119.2083444,50.60749158,344.0519409
-119.2261174,50.61590284,642.6188965
-119.199503,50.6339736,440.5177307
-119.1899364,50.64829143,576.9888306
-119.1815358,50.62797486,366.1787109
-119.2160638,50.69513352,370.0088806
-119.2077115,50.66913574,564.0990601
-119.2297714,50.68033921,324.2253723
-119.2362358,50.67983955,324.2253723
-119.2386266,50.70001621,463.588623
-119.0237554,50.75048095,857.3953247
-118.9347317,50.85036373,898.4898682
-118.8540663,50.88849698,583.5358276
-118.8712992,50.89095342,756.0550537
-118.8798453,50.8889527,574.0852661
-118.9594121,50.83131456,900
-118.9288053,50.85576556,900
-118.9259195,50.86583358,900
-118.8968279,50.88464533,900
-118.7809611,50.94013496,483.2180786
-118.9725304,50.80168203,900
-118.8725569,50.89066616,756.0550537
-119.0426396,50.81855269,600
-118.9659584,50.81038157,900
-118.8836308,50.8880783,574.0852661
-118.8760597,50.88982697,756.0550537
-118.9989725,50.77860542,900
-118.9653367,50.81315141,900
-118.9666583,50.80683759,900
-118.882369,50.88836978,574.0852661
-118.9072331,50.88325536,802.0209351
-118.8773216,50.88953556,756.0550537
-119.0377782,50.77187095,900
-118.9927128,50.78729627,900
-118.865102,50.89089887,816.0684814
-119.0787071,50.78829173,600
-118.7716353,50.93792884,573.8236694
-118.9403406,50.85001112,873.3255005
-119.0402547,50.76333908,900
-119.0071277,50.83261654,600
-119.0189671,50.77836868,452.0918579
-118.9218669,50.87386576,692.2423096
-118.8811071,50.88866124,574.0852661
-118.9680824,50.82009114,900
-118.8785835,50.88924413,756.0550537
-118.8747978,50.89011836,756.0550537
-118.8339898,50.89012279,600.5232544
-118.7958254,50.91698772,634.7948608
-118.932421,50.86044299,845.2376709
-119.0855776,50.79086094,600
-118.9174653,50.87801968,900
-119.1689634,50.78281677,600
-119.1397995,50.79124402,600
-118.7903945,50.91228155,777.6019287
-118.8738189,50.89037479,756.0550537
-118.9962771,50.80838326,900
-118.9885367,50.84938933,900
-119.0016521,50.83385116,600
-118.9611754,50.84704653,597.7520752
-118.9623733,50.85091238,597.7520752
-118.9922052,50.84194287,452.080658
-118.8126603,50.90634097,363.2552795
-118.9347555,50.86133803,845.2376709
-118.9144493,50.88938741,900
-118.9456618,50.85584266,505.7897034
-118.8903443,50.89593238,900
-118.8654495,50.89283325,816.0684814
-118.7985019,50.92766907,278.8426514
-118.8604233,50.89326819,654.2197266
-118.803983,50.9224909,278.8426514
-118.7208451,50.98111308,900
-118.724886,50.9748466,630.2484131
-118.877882,50.89009857,756.0550537
-118.820142,50.91741862,425.8857422
-118.9503083,50.8503085,457.5158691
-118.8709332,50.98811874,544.1834106
-118.9235235,50.88465079,809.9900513
-118.7232814,50.97731791,630.2484131
-118.722451,50.97864323,630.2484131
-118.8902245,50.88856819,535.6411743
-118.913477,50.88733574,463.2344055
-118.8961957,50.88723117,900
-118.8704298,50.89737865,900
-118.9605945,51.01798308,900
-118.8533085,50.89120362,583.5358276
-118.8000345,50.92531522,278.8426514
-118.8403818,50.89161259,324.4717407
-118.9541404,51.03405059,600
-118.9031958,50.88848461,794.5651245
-118.8388858,50.89499025,324.4717407
-118.9255954,50.88207105,809.9900513
-118.7893705,50.93420493,444.8632202
-118.8314258,50.8940686,600.5232544
-118.9247065,50.87772199,692.2423096
-118.9316295,50.86517183,604.0897217
-118.9096014,50.88478184,802.0209351
-118.9336403,50.86299919,604.0897217
-118.7981159,50.92755004,278.8426514
-118.6976438,50.99804102,883.4009399
-118.7220633,50.97921552,900
-118.9950948,50.8529187,900
-118.9208843,50.88367281,809.9900513
-118.7228938,50.97789025,630.2484131
-118.9297164,50.86680757,604.0897217
-118.9525494,50.84861242,457.5158691
-118.9485192,50.85483183,516.2420654
-118.9529234,51.02967187,600
-118.8052006,50.91627003,331.3878479
-118.6972736,50.99921922,883.4009399
-118.8416811,50.89599758,900
-118.9096669,50.88688448,802.0209351
-118.7380359,50.96806162,567.2728271
-118.7993422,50.9325948,248.9479523
-118.7119537,50.98843078,807.828125
-118.6999525,50.9962065,883.4009399
-118.8076337,50.93331314,512.5286255
-118.9294954,50.87342893,523.364563
-118.9580321,50.85851468,900
-118.7244987,50.97541926,630.2484131
-118.9340414,50.86850585,604.0897217
-118.9392118,50.8744262,873.4862671
-118.8180695,50.92529637,569.5044556
-118.7204575,50.98168536,672.7337646
-118.9219331,50.88430365,809.9900513
-118.856564,50.89020678,654.2197266
-118.7216757,50.97978782,900
-118.5077926,50.95871603,900
-118.6271981,50.98670428,722.1290283
-118.5267655,50.97624964,580.5866089
-118.6902581,50.99554914,737.0279541
-118.7558329,50.95709407,434.6761169
-118.4445468,50.93464062,900
-118.6311832,50.98646994,900
-118.7132595,50.98341416,672.7337646
-118.356673,50.96983091,715.1174927
-118.6156226,50.98378736,636.3817749
-118.4751757,50.92705723,549.1219482
-118.66922,51.00113176,389.368866
-118.5223416,50.97466076,580.5866089
-118.7200347,50.98106978,672.7337646
-118.430265,50.93901766,900
-118.5361975,50.97648626,442.9273376
-118.4851242,50.93522601,736.8779297
-118.6852958,50.99549378,900
-118.6846345,50.99801183,551.4251709
-118.5179358,50.96944122,777.7520752
-118.4262683,50.94170944,592.0153198
-118.6523032,50.99602981,900
-118.4829943,50.94180098,496.2819824
-118.710708,50.98660557,661.0375366
-118.7218663,50.97821757,630.2484131
-118.6959445,50.99630616,883.4009399
-118.7619054,50.94901949,581.6176147
-118.5182968,50.97318986,900
-118.5146797,50.96772968,777.7520752
-118.6785833,50.99967234,517.7347412
-118.7893906,50.93916644,368.0789795
-118.6624444,51.00059323,226.7626648
-118.6865453,51.0004283,551.4251709
-118.7300209,50.96427684,509.4944458
-118.8065624,50.93751313,867.862793
-118.6538929,50.99667258,900
-118.4173136,50.94529601,899.4998169
-118.7381384,50.95680093,428.9917297
-118.6676907,51.00071646,389.368866
-118.7951125,50.94955274,702.6696167
-119.0029256,51.19897678,600
-118.9811157,51.04328602,600
-118.9546143,51.21671063,600
-119.1045991,50.98078986,900
-118.9466642,51.24834254,600
-118.910898,51.25473405,467.7272339
-119.01642,51.19828796,666.6860962
-118.9210362,51.24745413,388.0510254
-118.9785655,51.23752074,900
-119.0155736,51.21417127,490.1508179
-118.913464,51.26462389,541.7150879
-118.9406804,51.26311497,425.8177185
-118.909899,51.25292587,699.7630005
-118.9830184,51.16669823,514.1127319
-118.9248142,51.25307592,388.0510254
-118.9345596,51.23050108,600
-118.9241513,51.24884338,388.0510254
-118.9539385,51.24407233,600
-118.9413462,51.25618051,379.485199
-119.0477567,51.00649397,600
-118.9725362,51.05061162,600
-119.143307,50.97428263,600
-119.0537722,51.01177341,600
-118.9436798,51.0446144,600
-119.1507263,50.97172551,600
-118.9496259,51.24851873,600
-118.9897173,51.03564438,600
-118.9936682,51.16506092,614.0863037
-118.936849,51.25920452,406.0132446
-119.1878605,50.97038911,900
-119.1157649,50.97727875,600
-118.9537241,51.24341924,600
-119.1240641,50.97598523,600
-118.9332012,51.25456876,406.0132446
-118.9353264,51.24311657,600
-118.9188019,51.05940157,600
-118.9505157,51.24819388,600
-118.9249839,51.24049253,600
-118.9605581,51.24156955,600
-118.959005,51.24195386,600
-119.1341494,50.97592299,600
-119.0290429,51.18070949,600
-118.9605124,51.24214568,600
-118.9405937,51.22105966,600
-119.2156871,50.96285396,568.1482544
-118.9244696,51.26004624,394.8538208
-119.2884327,50.95484169,558.4216309
-119.3822444,50.96904035,647.9703979
-119.3861758,50.9496024,727.6921387
-119.3540845,50.95643264,524.8067017
-119.3080017,50.96030156,508.5376587
-119.2425021,50.9668822,531.7695923
-119.3787374,50.97383815,900
-119.2342235,50.96059051,363.486084
-119.326803,50.95704275,493.0316772
-119.3282735,50.9702747,431.3302307
-119.3782564,50.94336563,700.9067383
-119.3431691,50.97789725,576.0107422
-119.3202879,50.96113099,481.8364258
-119.3629409,50.97321645,900
-119.3359945,50.9795446,767.0005493
-119.3771248,50.94775525,686.0395508
-119.2245345,50.95947208,348.5182495
-117.6407306,50.81201163,900
-117.8599695,51.134086,454.3998413
-117.4917444,50.60951947,854.8080444
-117.8382526,50.67425096,429.9790344
-118.0601754,51.01742973,479.9878845
-117.8609859,50.63469093,600
-118.1409745,50.92099705,900
-118.2265273,51.0589006,900
-118.2240591,50.967661,618.0432739
-117.7574896,51.18191239,900
-118.0994708,50.88118808,900
-118.0890538,50.83748898,900
-118.2130498,51.05593207,783.1295166
-118.5658494,51.93577678,644.4086304
-117.8492441,50.63196391,566.3814087
-117.691321,50.70121571,568.1569214
-117.9287985,50.63659735,600
-117.6746144,50.69288345,380.0726624
-117.6827896,50.76459991,631.8814697
-118.1528977,50.99246492,555.9584351
-118.1546349,50.99297036,581.2999268
-118.1554416,50.99324237,581.2999268
-118.1519302,50.99223209,555.9584351
-118.1615731,50.99421032,581.2999268
-118.1537881,50.99270485,555.9584351
-118.190897,50.99051114,412.6989746
-118.1848121,50.99027557,493.7932739
-118.1889105,50.97552402,387.2648621
-118.1809602,50.96232802,238.6330414
-118.1979602,50.98870688,288.9693909
-118.1903188,50.98263147,345.7875977
-117.4919618,51.46384897,704.0986328
-117.0282495,51.3839047,617.5565796
-117.142617,51.49808195,499.6809082
-117.5080625,51.28449615,900
-116.9745092,51.47667937,470.8945618
-117.4346081,51.35293755,900
-116.5638059,51.52530115,770.6464844
-116.5481051,51.14357164,857.598938
-116.9777638,51.35663417,900
-116.994568,51.31630939,459.974884
-117.4763593,51.41591017,871.6815186
-116.7855828,51.15034283,678.3037109
-116.7504442,51.15007374,608.836853
-116.7720193,51.16094027,671.7682495
-116.6703745,51.09053499,796.4360352
-116.6764887,51.09177931,719.8435059
-116.7352963,51.12782975,691.1643066
-116.7875741,51.15159419,567.5685425
-116.7979577,51.17550804,600.4474487
-116.7401452,51.13957831,684.9995117
-116.7658075,51.14226161,657.7064819
-116.8132294,51.16895235,721.3702393
-122.5125971,53.04145371,539.1728516
-122.4993864,53.0212059,543.742981
-122.5227232,53.03534407,516.6937866
-122.5232354,53.05809023,552.5783691
-122.5110377,53.04992388,587.312439
-122.4457591,53.02737908,535.0195923
-122.455616,53.06413397,350.3708191
-122.4541444,53.07229251,407.7372437
-122.4477954,53.02672135,432.5782166
-122.163624,53.05422671,394.3516235
-122.3904012,53.06430657,431.3693237
-122.3659767,53.0284866,358.07724
-122.4403061,53.31015656,422.9851379
-121.892671,52.52333583,266.1307373
-121.4185352,52.34266521,443.3349304
-121.7620155,52.62181561,485.8526917
-121.6339067,52.40198373,550.685791
-121.5877793,52.52309846,327.3272095
-121.5700539,52.62190609,748.3710938
-121.5304357,52.57025969,600
-121.6651859,52.40582783,513.4639893
-121.930497,52.53752655,649.2365723
-121.5871183,52.61208066,894.4707642
-121.6047041,52.3976807,570.4268799
-121.5343434,52.66208674,450.2468872
-121.4184395,52.35968599,472.1968079
-123.0251021,51.56942785,453.9465942
-122.5599063,52.11132338,267.0690613
-122.4316535,52.29124045,288.1002808
-122.6487012,51.97432667,564.2510376
-123.0653017,52.36531952,295.8422852
-123.5969583,51.77492816,339.0359192
-123.0900266,51.91189623,692.3162842
-123.6668249,52.10767487,498.3362732
-123.4673421,52.10098815,383.1177368
-122.6774359,51.96053776,688.6054077
-123.6235531,51.38274055,389.074707
-123.5814308,51.73507702,288.3309021
-123.1491522,51.98520001,537.3869019
-122.3342683,51.55018243,302.6856079
-122.6221219,52.21039361,266.8193054
-122.678967,52.44898486,334.0149841
-123.5905266,51.79061519,282.2952271
-123.0431067,51.91933232,586.9454346
-123.3630631,52.08786808,605.5369263
-123.4353624,51.61920245,298.7252808
-123.5901089,51.79308094,282.2952271
-122.7076193,51.82286784,900
-122.3210116,52.29965183,900
-123.2097876,52.43024093,335.033783
-123.9820247,52.3902055,310.0118103
-123.6181171,51.36472699,465.3118591
-118.1703061,50.95228836,565.8062134
-117.8835406,51.12868926,535.340332
-117.8425534,50.65197796,625.2791138
-118.2173692,50.95017372,690.8164673
-118.191704,51.09538263,900
-117.6310294,50.66988935,900
-117.8882172,51.1193155,686.9646606
-117.7663203,51.17655625,463.5028687
-117.7279968,50.73417048,600
-118.2414561,51.00240908,900
-118.5224045,51.51903115,900
-118.059958,50.81387346,866.7780151
-118.1157642,50.85216484,900
-117.6365239,50.67873504,548.1939697
-118.0423545,51.02313388,819.1925659
-118.1961542,51.00727815,900
-117.8688598,51.13927471,900
-118.1751098,50.96858236,485.4256592
-118.5622812,52.07739263,900
-118.0695776,50.80822286,785.37146
-118.0875765,50.83697919,900
-118.5761477,52.05914259,900
-118.2146564,51.06738871,815.5903931
-117.8116621,50.67225302,499.8522644
-117.6781986,50.77137373,900
-118.2230714,50.93008063,889.0597534
-118.4401947,51.405827,821.758667
-118.1560765,50.93654847,468.0199585
-117.5351822,50.64988393,706.717041
-118.0381743,50.75507888,690.4275513
-117.6718926,50.68863202,380.0726624
-117.8269774,50.67589695,426.7944641
-117.8623605,50.6093177,698.8736572
-118.2094329,51.01883426,830.9379883
-118.5849552,52.05327161,900
-118.2277502,50.99135762,580.8884277
-117.9304518,50.64288758,763.4862671
-118.2126952,51.02117744,526.8356323
-118.2830989,50.98672926,900
-117.280388,50.5082598,889.6424561
-117.2770537,50.5120749,442.3139954
-118.567631,52.01176411,766.50354
-118.2236237,51.0456411,900
-117.874546,50.58618221,594.347168
-117.541071,50.63186099,814.4606323
-118.2232266,50.98022329,671.5248413
-117.9801697,51.26802306,900
-118.1578958,50.88116269,900
-118.5961405,52.03895018,900
-117.6597325,50.82255735,900
-117.8619456,50.61825635,412.3403625
-118.0216242,51.02650065,744.9993286
-118.1305998,50.91190581,553.0048218
-118.0729557,51.01760557,568.180542
-118.5973124,52.04980196,900
-117.4893415,50.67509966,900
-118.2047564,51.01957841,830.9379883
-117.8423031,50.66489369,522.394165
-117.8263195,50.65573836,510.3627319
-118.2627865,50.9911787,900
-118.0758744,51.01236546,900
-117.7668592,51.17461584,463.5028687
-118.2424432,50.9988601,900
-117.644763,50.78735105,900
-117.6574804,50.828312,900
-118.5942484,52.04616197,737.7272949
-118.3408702,50.97093387,900
-117.4932232,50.61018266,854.8080444
-117.5870323,50.64438258,900
-117.6800095,50.77301367,900
-118.1783694,50.89525676,900
-117.5667263,50.66364535,900
-118.2061196,51.01016714,596.4042358
-118.3205221,51.09104705,827.4056396
-117.8640733,50.62624861,600
-117.9838183,51.03562908,900
-118.5959174,52.03866815,900
-118.0861983,51.01366968,590.5272217
-118.2311752,50.99417373,659.5372925
-118.1319518,51.22737405,858.736145
-118.0466002,51.01917089,655.7197876
-117.7000319,50.7023242,581.4950562
-118.0844748,51.01158787,900
-118.0803375,51.01549551,590.5272217
-117.8715132,51.13572428,521.5456543
-118.0448357,51.02239036,819.1925659
-118.1838662,51.01029541,900
-117.4756819,50.67727371,486.7760925
-118.4650801,51.46772208,403.6727905
-117.8759877,50.59356248,474.6117249
-117.9390817,50.63228539,667.154541
-118.5796252,52.06090534,493.7746277
-118.1979276,51.06340277,843.2521973
-118.3238849,50.97326425,755.9797363
-118.310734,50.97818805,900
-117.9437082,50.62866587,900
-118.5682737,52.07463355,601.8614502
-117.8666293,51.13391048,556.2580566
-117.4832271,50.6733131,739.4685669
-117.8897991,50.56127197,900
-118.2092016,51.01768129,830.9379883
-117.758359,51.18247721,900
-118.004112,51.03893099,900
-117.8487944,50.67297765,450.8727112
-118.5690893,52.06784166,900
-118.572803,52.0770935,900
-118.0831299,50.83343543,721.8880615
-118.6387372,51.67542429,549.2196045
-118.2258516,50.98551041,671.5248413
-118.3346881,50.97140937,900
-117.4916588,50.61076548,854.8080444
-117.4922813,50.61049363,854.8080444
-117.6410676,50.79072021,900
-118.2063001,51.03116167,900
-118.5931147,52.04782289,737.7272949
-118.5671768,52.0646256,900
-117.8351511,50.66503615,527.2789917
-117.8777889,50.57514505,900
-118.2433569,51.02480827,626.1317749
-118.2112138,51.05391055,523.7005615
-118.2063869,51.05168806,523.7005615
-118.20582,51.06132696,677.4506836
-118.1969214,51.05586181,597.1395874
-118.2072536,51.01618489,830.9379883
-118.2448613,50.9931676,532.418335
-118.2101273,51.061692,677.4506836
-118.1929042,51.04808888,900
-118.1948147,51.06291735,691.1060791
-118.207047,51.01529052,830.9379883
-118.2284123,51.02892896,356.7572632
-118.2352462,50.99865827,576.8278809
-118.2093285,51.03249211,900
-118.2199925,51.01327851,523.6091309
-116.9795074,51.43680087,841.7831421
-116.9972386,51.32052417,750.0646973
-117.063588,51.43858439,556.6112671
-117.1490849,51.48024515,702.0222168
-116.2999304,51.45026416,570.6779785
-116.6393498,51.23085815,900
-116.5871983,51.2375963,490.6246338
-116.4902418,51.39173361,752.9049683
-117.4468875,51.38532059,551.0101318
-117.0442095,51.44689017,804.171936
-116.6198264,51.05905944,637.8349609
-116.750691,51.13418423,675.0571899
-116.8623082,51.18889465,843.5939941
-116.9773948,51.30643735,484.9767456
-116.9716685,51.28469184,814.0210571
-116.9481602,51.28097457,437.7750854
-116.5967529,51.05328385,598.4295044
-116.8424694,51.17427788,684.2550659
-116.6177698,51.06129901,637.8349609
-116.5027004,51.02555615,900
-116.7144227,51.13294851,662.3389893
-116.7999562,51.15812341,730.1615601
-122.5402762,53.00424073,580.2912598
-122.5953482,52.98517886,404.6080017
-122.5889275,52.97886523,381.6888733
-122.517669,53.00326371,308.4269104
-122.6184929,53.01421876,333.2686768
-126.0853044,52.37808248,590.3206177
-126.0828663,52.37623517,590.3206177
-126.2320256,52.44330246,808.7662354
-126.3310425,52.44218968,895.3540649
-116.8662617,51.19620425,856.8250122
-118.215049,51.02769455,526.8356323
-118.2225089,50.99723406,340.6913452
-118.2179702,51.00352398,259.9848022
-118.2304994,50.99384954,659.5372925
-118.2156848,51.00088607,259.9848022
-118.2153872,51.00715186,417.6776428
-118.2143279,50.99814724,259.9848022
-118.1855442,50.97784737,406.6925964
-118.1683718,50.99208406,599.437561
-118.1733966,50.99112432,530.0999756
-118.1537201,50.93769047,900
-118.1610025,50.96066773,900
-118.1709675,50.98317912,449.4111938
-118.1505974,50.95415192,900
-118.1697537,50.96411364,867.4110107
-118.1747602,50.97623327,421.9342041
-117.1060792,51.4692773,675.9283447
-117.5173914,51.26704621,860.0811157
-117.0726765,51.4312473,553.4614868
-116.9508987,51.34075414,553.5522461
-117.4730386,51.41453472,871.6815186
-116.4183925,51.42769576,900
-117.0944479,51.46806675,551.5977783
-117.5310841,51.26230195,900
-116.9996843,51.39824205,542.5197144
-117.6772958,51.22323428,549.0431519
-116.4757507,51.40785598,900
-116.9350272,51.31051254,670.8971558
-117.0865497,51.44211164,634.4575806
-117.1831313,51.49396435,300.0618896
-117.5192266,51.3023296,814.7321167
-117.006814,51.39959056,549.1810303
-116.9875423,51.38081945,626.0054321
-117.4767711,51.4130529,871.6815186
-116.9992101,51.34457019,664.5929565
-117.4969783,51.49088549,870.8359985
-117.0001873,51.31691821,750.0646973
-116.5760331,51.21103665,376.3744202
-116.9993362,51.31583371,750.0646973
-117.4810568,51.44767368,620.5678101
-116.4860818,51.49846775,808.0510254
-117.1282704,51.46896438,764.8880005
-117.434726,51.35260735,900
-117.063587,51.42607003,432.8410645
-117.7731385,52.36383063,609.6900024
-116.44741,51.41893411,586.8515015
-116.4039953,51.43717458,867.0747681
-117.1604041,51.48985427,650.6060181
-117.0436443,51.44052105,487.5968018
-116.4924147,51.39856721,900
-117.4347051,51.35276076,900
-117.492336,51.45929401,721.8909302
-116.9966544,51.38467563,496.6842957
-117.4344853,51.35309439,900
-117.4722533,51.50415041,452.8838501
-117.3055629,51.85789363,868.2299805
-117.0947505,51.4585266,574.3059692
-116.9764209,51.37045265,900
-117.1491664,51.47280511,412.8005981
-117.0387435,51.40377223,469.6935425
-117.4924096,51.46533075,704.0986328
-117.0097809,51.33863035,305.3830566
-117.0092275,51.33391439,567.2393188
-117.0922478,51.44598803,720.8917847
-117.4976726,51.48407579,900
-117.0051717,51.31609132,881.8999023
-116.9730818,51.46542715,551.774292
-116.9884879,51.31569286,459.974884
-117.4153488,51.63476296,770.0509644
-117.009012,51.31915496,881.8999023
-117.5923694,51.25327751,900
-117.0590718,51.4240812,497.3592224
-116.3097198,51.45165428,786.7989502
-116.9997599,51.31637481,750.0646973
-117.5731884,51.25967548,695.2648926
-117.0104638,51.45567628,801.2827759
-116.9949024,51.33808804,900
-117.4883501,51.45756042,721.8909302
-117.6530955,51.23967328,620.3424072
-117.4347329,51.35243862,900
-116.3512053,51.44239507,804.5985107
-116.6098432,51.2217622,710.977356
-117.4345804,51.35325253,900
-116.9988805,51.31525389,750.0646973
-117.1010915,51.45176247,703.3687134
-116.5855854,51.23698966,608.2824097
-117.4347085,51.35344031,900
-117.0341323,51.44667784,777.2537842
-116.3123282,51.45045569,786.7989502
-117.6673754,51.22653996,900
-117.0276526,51.38907194,736.59729
-116.4814519,51.49867707,808.0510254
-117.4973658,51.48093316,900
-117.4307324,51.34835,900
-117.4863552,51.45295879,620.5678101
-116.9572485,51.32722732,553.2286987
-117.4932908,51.46694558,704.0986328
-117.4547072,51.37054996,900
-116.8593843,51.29746203,900
-116.995858,51.33687014,346.4502869
-116.9941005,51.40922415,900
-116.9940135,51.38127725,626.0054321
-116.9371313,51.30048654,502.4081421
-117.5237471,51.26461114,709.2888794
-117.6593164,51.23751106,900
-117.4771587,51.41316157,871.6815186
-117.6248143,51.24517327,900
-116.4342635,51.42490648,815.8421021
-116.9650052,51.36751061,900
-116.4210105,51.42541577,760.9255371
-117.8071651,51.96442708,900
-116.4317863,51.42259534,815.8421021
-117.4287447,51.36083397,676.6246338
-117.1088417,51.45633354,808.7331543
-116.9712244,51.4753022,470.8945618
-116.3175267,51.44927215,900
-117.5450277,51.69928064,646.2049561
-116.5412812,51.44250575,900
-117.5752218,51.75270455,600
-117.032683,51.39749702,713.8358765
-117.1577702,51.48298316,497.1585693
-116.4414169,51.42097385,900
-116.5417615,51.44233279,900
-117.0055994,51.40691118,525.2957764
-117.1501505,51.50244704,499.3139954
-117.0100621,51.3191299,881.8999023
-117.3074853,51.85851303,868.2299805
-117.2776388,51.49326805,900
-116.5477168,51.34828795,587.4000244
-117.6582348,51.23725503,900
-117.4924637,51.26423318,900
-117.058378,51.42009935,438.8275452
-117.1490125,51.4732657,412.8005981
-117.0020551,51.34980507,895.5350952
-117.6741948,51.2218899,549.0431519
-117.0206881,51.37326719,717.3034668
-117.7875812,51.96331031,850.1140747
-117.5918301,51.25271772,900
-116.5643966,51.2215986,642.9961548
-117.1538949,51.47349184,412.8005981
-116.3376673,51.35577272,608.1068726
-116.9742368,51.45683718,695.1723633
-117.4434967,51.33321952,900
-117.0143784,51.44804174,602.8796997
-117.5089429,51.31628906,651.2855225
-117.0101286,51.31847766,881.8999023
-116.6271756,51.22541245,832.6707764
-116.3228135,51.44698193,900
-116.418546,51.41963217,900
-117.4951337,51.49293213,629.1160889
-117.0224589,51.37243142,534.652771
-116.5398025,51.4384687,900
-117.6515127,51.23813986,620.3424072
-116.9986654,51.31737868,750.0646973
-116.9520606,51.30896899,617.7983398
-116.5401818,51.43305879,733.8275757
-117.5658963,51.26105979,900
-116.9797833,51.36677207,843.2720337
-117.5116003,51.26992802,900
-116.6573499,51.2437824,853.1913452
-116.9959699,51.42067668,377.6344299
-116.5100333,51.37731827,900
-117.0789516,51.45517581,620.3262329
-117.1842159,51.50214514,575.5596924
-117.624134,51.24618187,900
-116.5127483,51.37922874,897.7348022
-117.2766264,51.49058589,900
-117.6700153,51.22801086,900
-116.6990519,51.25837882,900
-117.4751724,51.41221889,395.6235962
-116.9860465,51.37499134,900
-116.5267295,51.36481767,713.4957886
-116.481988,51.49030665,900
-116.5777401,51.31624969,900
-117.0048171,51.35252888,591.930481
-116.9860813,51.3249036,695.7304688
-117.1286366,51.4662802,764.8880005
-117.0709971,51.44807325,576.1515503
-117.4839035,51.4935838,687.1830444
-117.5487599,51.70191514,600
-117.4947527,51.48231547,570.302124
-117.0262993,51.42623632,398.9210205
-116.9973911,51.34303761,664.5929565
-117.027133,51.39038055,736.59729
-117.0349559,51.42408075,391.7243347
-117.0087546,51.44546009,451.7975464
-117.0560685,51.42222195,497.3592224
-117.016773,51.38630205,668.3007202
-117.0040839,51.38014669,496.6842957
-117.0584809,51.43033106,498.2657471
-116.9957708,51.36390323,477.771698
-117.0157182,51.43108995,385.564209
-116.9920674,51.33809089,900
-117.0149796,51.41896901,491.2556458
-116.9668083,51.33671696,476.9111633
-116.9977903,51.34362772,664.5929565
-117.0326623,51.42840375,391.7243347
-117.054434,51.42907436,497.3592224
-117.0067559,51.40887756,525.2957764
-116.9742366,51.33741822,682.2687378
-117.0266896,51.3890652,736.59729
-117.0607919,51.43487394,498.2657471
-116.9849606,51.36540247,843.2720337
-117.0098959,51.39952202,549.1810303
-117.0012549,51.34983533,895.5350952
-117.0261446,51.42399319,398.9210205
-117.0612871,51.42721562,497.3592224
-116.9788957,51.46072485,695.1723633
-116.9870315,51.44340673,476.6943359
-116.9698161,51.32454487,658.0701294
-117.0427417,51.43600055,379.1856689
-116.9877993,51.44398379,376.0961914
-116.9995098,51.34657158,895.5350952
-117.0043114,51.35281186,591.930481
-116.9982455,51.34439766,664.5929565
-117.0175553,51.37077912,682.9105225
-116.9892542,51.37371246,573.465271
-117.0316492,51.40595106,594.8414307
-116.987707,51.44057369,376.0961914
-117.0007087,51.43483024,301.4346313
-117.0321143,51.39765985,713.8358765
-117.0552141,51.43141487,498.2657471
-117.0173521,51.39791507,401.8081665
-116.9801057,51.45285688,358.8124695
-117.0239007,51.38571013,617.5565796
-116.9785025,51.32185677,855.1623535
-116.9680098,51.31013573,655.4623413
-116.9729146,51.29966558,262.502533
-116.9694843,51.30247944,505.9898071
-116.9719066,51.29727813,262.502533
-116.9478076,51.28063699,437.7750854
-116.9489981,51.28146032,437.7750854
-116.9686703,51.29166801,328.2689819
-116.9610831,51.2841574,284.7550964
-116.948531,51.28125033,437.7750854
-116.6878271,51.09342994,367.3496399
-116.5002717,51.01264871,759.5096436
-116.4826016,50.99966497,573.3303833
-116.6225317,51.06035123,457.4222107
-116.8600657,51.19101336,843.5939941
-116.4589664,50.98009577,585.9084473
-116.8537738,51.18292978,823.7436523
-116.49461,51.01909495,900
-116.8377077,51.17426581,684.2550659
-116.5510221,51.03116506,667.1861572
-116.8226392,51.16718989,609.0966797
-116.6535499,51.06082461,625.0189209
-116.6357358,51.04766055,683.9888916
-116.7032315,51.08169444,793.9224854
-116.7441625,51.12696529,525.553772
-116.5625721,51.03559999,558.9472046
-116.4369599,50.9733008,795.6911011
-116.5193182,51.01999612,600.4127197
-116.4252285,50.9658424,747.1735229
-116.58504,51.04535924,574.026062
-116.9804703,50.95034641,585.3419189
-116.5141736,51.01859121,600.4127197
-116.620044,51.06008169,637.8349609
-116.4840627,51.00118879,573.3303833
-116.6986826,51.09835121,516.2996216
-116.7279786,51.11840815,584.4274292
-116.7980783,51.15346517,436.921814
-116.4649028,50.99086284,780.2400513
-116.6433262,51.06889192,460.1156921
-116.6072701,51.05629967,776.1418457
-116.9657688,51.29487929,328.2689819
-116.9693787,51.29256969,328.2689819
-116.9548146,51.28937281,429.645874
-116.9530296,51.30007739,646.1703491
